date,area,average_price,code,houses_sold,no_of_crimes,borough_flag
2002-12-01,kingston upon thames,222347,E09000021,316,1001.0,1
2003-01-01,kingston upon thames,224875,E09000021,249,1069.0,1
2003-02-01,kingston upon thames,226229,E09000021,262,1006.0,1
2003-03-01,kingston upon thames,223739,E09000021,241,1123.0,1
2003-04-01,kingston upon thames,223337,E09000021,248,1193.0,1
2003-05-01,kingston upon thames,222683,E09000021,228,1271.0,1
2003-06-01,kingston upon thames,225155,E09000021,274,1315.0,1
2003-07-01,kingston upon thames,227790,E09000021,336,1191.0,1
2003-08-01,kingston upon thames,232658,E09000021,305,1235.0,1
2003-09-01,kingston upon thames,233924,E09000021,329,1276.0,1
2003-10-01,kingston upon thames,232964,E09000021,386,1259.0,1
2003-11-01,kingston upon thames,232017,E09000021,363,1221.0,1
2003-12-01,kingston upon thames,233996,E09000021,324,1215.0,1
2004-01-01,kingston upon thames,235488,E09000021,304,1379.0,1
2004-02-01,kingston upon thames,237659,E09000021,296,1299.0,1
2004-03-01,kingston upon thames,239521,E09000021,353,1196.0,1
2004-04-01,kingston upon thames,242238,E09000021,410,1291.0,1
2004-05-01,kingston upon thames,245145,E09000021,361,1272.0,1
2004-06-01,kingston upon thames,247341,E09000021,345,1329.0,1
2004-07-01,kingston upon thames,251907,E09000021,422,1255.0,1
2004-08-01,kingston upon thames,254989,E09000021,318,1165.0,1
2004-09-01,kingston upon thames,253122,E09000021,303,1112.0,1
2004-10-01,kingston upon thames,252908,E09000021,297,1181.0,1
2004-11-01,kingston upon thames,248400,E09000021,230,1200.0,1
2004-12-01,kingston upon thames,248371,E09000021,259,1092.0,1
2005-01-01,kingston upon thames,245040,E09000021,163,1062.0,1
2005-02-01,kingston upon thames,244935,E09000021,170,1119.0,1
2005-03-01,kingston upon thames,246080,E09000021,224,1257.0,1
2005-04-01,kingston upon thames,247395,E09000021,290,1114.0,1
2005-05-01,kingston upon thames,254013,E09000021,247,1260.0,1
2005-06-01,kingston upon thames,252876,E09000021,285,1249.0,1
2005-07-01,kingston upon thames,256554,E09000021,297,1231.0,1
2005-08-01,kingston upon thames,253237,E09000021,361,1072.0,1
2005-09-01,kingston upon thames,256960,E09000021,315,1171.0,1
2005-10-01,kingston upon thames,252041,E09000021,303,1160.0,1
2005-11-01,kingston upon thames,253615,E09000021,273,1171.0,1
2005-12-01,kingston upon thames,251130,E09000021,286,1075.0,1
2006-01-01,kingston upon thames,255200,E09000021,283,1203.0,1
2006-02-01,kingston upon thames,253180,E09000021,298,1080.0,1
2006-03-01,kingston upon thames,254284,E09000021,318,1132.0,1
2006-04-01,kingston upon thames,254843,E09000021,297,1101.0,1
2006-05-01,kingston upon thames,258061,E09000021,339,1126.0,1
2006-06-01,kingston upon thames,264705,E09000021,350,1138.0,1
2006-07-01,kingston upon thames,266619,E09000021,400,1056.0,1
2006-08-01,kingston upon thames,271132,E09000021,438,1001.0,1
2006-09-01,kingston upon thames,270980,E09000021,405,987.0,1
2006-10-01,kingston upon thames,275061,E09000021,384,1097.0,1
2006-11-01,kingston upon thames,274154,E09000021,352,996.0,1
2006-12-01,kingston upon thames,277785,E09000021,361,971.0,1
2007-01-01,kingston upon thames,278832,E09000021,262,999.0,1
2007-02-01,kingston upon thames,284563,E09000021,294,947.0,1
2007-03-01,kingston upon thames,289235,E09000021,348,1121.0,1
2007-04-01,kingston upon thames,294524,E09000021,344,1096.0,1
2007-05-01,kingston upon thames,299721,E09000021,350,1181.0,1
2007-06-01,kingston upon thames,304342,E09000021,354,998.0,1
2007-07-01,kingston upon thames,310981,E09000021,396,950.0,1
2007-08-01,kingston upon thames,316737,E09000021,388,939.0,1
2007-09-01,kingston upon thames,321174,E09000021,341,967.0,1
2007-10-01,kingston upon thames,324522,E09000021,341,1033.0,1
2007-11-01,kingston upon thames,324972,E09000021,303,946.0,1
2007-12-01,kingston upon thames,325149,E09000021,189,949.0,1
2008-01-01,kingston upon thames,321799,E09000021,159,934.0,1
2008-02-01,kingston upon thames,321374,E09000021,163,922.0,1
2008-03-01,kingston upon thames,317365,E09000021,160,1041.0,1
2008-04-01,kingston upon thames,318958,E09000021,179,944.0,1
2008-05-01,kingston upon thames,315910,E09000021,182,1009.0,1
2008-06-01,kingston upon thames,320612,E09000021,157,935.0,1
2008-07-01,kingston upon thames,317350,E09000021,161,868.0,1
2008-08-01,kingston upon thames,313744,E09000021,139,929.0,1
2008-09-01,kingston upon thames,305354,E09000021,111,877.0,1
2008-10-01,kingston upon thames,297327,E09000021,124,942.0,1
2008-11-01,kingston upon thames,291456,E09000021,72,938.0,1
2008-12-01,kingston upon thames,283509,E09000021,80,946.0,1
2009-01-01,kingston upon thames,275113,E09000021,90,837.0,1
2009-02-01,kingston upon thames,261903,E09000021,68,834.0,1
2009-03-01,kingston upon thames,251763,E09000021,90,1002.0,1
2009-04-01,kingston upon thames,248155,E09000021,112,975.0,1
2009-05-01,kingston upon thames,253003,E09000021,157,939.0,1
2009-06-01,kingston upon thames,255067,E09000021,121,913.0,1
2009-07-01,kingston upon thames,261318,E09000021,222,927.0,1
2009-08-01,kingston upon thames,268167,E09000021,175,904.0,1
2009-09-01,kingston upon thames,277842,E09000021,204,909.0,1
2009-10-01,kingston upon thames,282397,E09000021,195,888.0,1
2009-11-01,kingston upon thames,283163,E09000021,211,897.0,1
2009-12-01,kingston upon thames,283400,E09000021,221,914.0,1
2010-01-01,kingston upon thames,289691,E09000021,167,841.0,1
2010-02-01,kingston upon thames,286628,E09000021,168,801.0,1
2010-03-01,kingston upon thames,295871,E09000021,181,927.0,1
2010-04-01,kingston upon thames,295162,E09000021,191,918.0,1
2010-05-01,kingston upon thames,306282,E09000021,152,954.0,1
2010-06-01,kingston upon thames,302788,E09000021,234,999.0,1
2010-07-01,kingston upon thames,310333,E09000021,223,932.0,1
2010-08-01,kingston upon thames,313366,E09000021,236,866.0,1
2010-09-01,kingston upon thames,318736,E09000021,213,1023.0,1
2010-10-01,kingston upon thames,312668,E09000021,183,1032.0,1
2010-11-01,kingston upon thames,309684,E09000021,190,947.0,1
2010-12-01,kingston upon thames,310512,E09000021,200,827.0,1
2011-01-01,kingston upon thames,315323,E09000021,138,790.0,1
2011-02-01,kingston upon thames,311584,E09000021,142,891.0,1
2011-03-01,kingston upon thames,307489,E09000021,138,970.0,1
2011-04-01,kingston upon thames,301401,E09000021,165,930.0,1
2011-05-01,kingston upon thames,307574,E09000021,171,872.0,1
2011-06-01,kingston upon thames,306942,E09000021,215,907.0,1
2011-07-01,kingston upon thames,311674,E09000021,219,967.0,1
2011-08-01,kingston upon thames,313480,E09000021,235,868.0,1
2011-09-01,kingston upon thames,316079,E09000021,192,902.0,1
2011-10-01,kingston upon thames,318089,E09000021,190,1035.0,1
2011-11-01,kingston upon thames,315898,E09000021,211,988.0,1
2011-12-01,kingston upon thames,319354,E09000021,223,969.0,1
2012-01-01,kingston upon thames,317886,E09000021,150,945.0,1
2012-02-01,kingston upon thames,317949,E09000021,143,869.0,1
2012-03-01,kingston upon thames,311914,E09000021,210,965.0,1
2012-04-01,kingston upon thames,312482,E09000021,147,840.0,1
2012-05-01,kingston upon thames,318792,E09000021,179,864.0,1
2012-06-01,kingston upon thames,322872,E09000021,191,865.0,1
2012-07-01,kingston upon thames,325938,E09000021,210,819.0,1
2012-08-01,kingston upon thames,329394,E09000021,260,930.0,1
2012-09-01,kingston upon thames,332547,E09000021,199,870.0,1
2012-10-01,kingston upon thames,336853,E09000021,212,960.0,1
2012-11-01,kingston upon thames,332016,E09000021,237,883.0,1
2012-12-01,kingston upon thames,336288,E09000021,209,774.0,1
2013-01-01,kingston upon thames,335602,E09000021,160,823.0,1
2013-02-01,kingston upon thames,337033,E09000021,150,764.0,1
2013-03-01,kingston upon thames,337695,E09000021,172,806.0,1
2013-04-01,kingston upon thames,341148,E09000021,164,757.0,1
2013-05-01,kingston upon thames,346125,E09000021,219,803.0,1
2013-06-01,kingston upon thames,342178,E09000021,234,740.0,1
2013-07-01,kingston upon thames,341029,E09000021,286,774.0,1
2013-08-01,kingston upon thames,341751,E09000021,303,767.0,1
2013-09-01,kingston upon thames,350119,E09000021,259,764.0,1
2013-10-01,kingston upon thames,354994,E09000021,294,865.0,1
2013-11-01,kingston upon thames,358743,E09000021,279,841.0,1
2013-12-01,kingston upon thames,362452,E09000021,244,761.0,1
2014-01-01,kingston upon thames,369306,E09000021,232,692.0,1
2014-02-01,kingston upon thames,376687,E09000021,217,702.0,1
2014-03-01,kingston upon thames,384835,E09000021,205,823.0,1
2014-04-01,kingston upon thames,391613,E09000021,247,724.0,1
2014-05-01,kingston upon thames,395975,E09000021,223,784.0,1
2014-06-01,kingston upon thames,404272,E09000021,245,784.0,1
2014-07-01,kingston upon thames,414460,E09000021,306,761.0,1
2014-08-01,kingston upon thames,426372,E09000021,299,790.0,1
2014-09-01,kingston upon thames,427663,E09000021,299,870.0,1
2014-10-01,kingston upon thames,425277,E09000021,298,861.0,1
2014-11-01,kingston upon thames,427596,E09000021,245,925.0,1
2014-12-01,kingston upon thames,429222,E09000021,242,866.0,1
2015-01-01,kingston upon thames,426903,E09000021,184,792.0,1
2015-02-01,kingston upon thames,421760,E09000021,190,795.0,1
2015-03-01,kingston upon thames,424484,E09000021,181,825.0,1
2015-04-01,kingston upon thames,430152,E09000021,210,781.0,1
2015-05-01,kingston upon thames,428175,E09000021,202,847.0,1
2015-06-01,kingston upon thames,429603,E09000021,236,891.0,1
2015-07-01,kingston upon thames,434523,E09000021,261,863.0,1
2015-08-01,kingston upon thames,449426,E09000021,236,816.0,1
2015-09-01,kingston upon thames,450685,E09000021,210,797.0,1
2015-10-01,kingston upon thames,450729,E09000021,265,865.0,1
2015-11-01,kingston upon thames,449013,E09000021,222,885.0,1
2015-12-01,kingston upon thames,460578,E09000021,229,931.0,1
2016-01-01,kingston upon thames,465254,E09000021,170,832.0,1
2016-02-01,kingston upon thames,468323,E09000021,209,837.0,1
2016-03-01,kingston upon thames,470972,E09000021,416,815.0,1
2016-04-01,kingston upon thames,478030,E09000021,115,889.0,1
2016-05-01,kingston upon thames,488828,E09000021,129,910.0,1
2016-06-01,kingston upon thames,495559,E09000021,165,827.0,1
2016-07-01,kingston upon thames,497134,E09000021,203,848.0,1
2016-08-01,kingston upon thames,491205,E09000021,176,822.0,1
2016-09-01,kingston upon thames,482733,E09000021,143,933.0,1
2016-10-01,kingston upon thames,484221,E09000021,149,886.0,1
2016-11-01,kingston upon thames,486864,E09000021,152,842.0,1
2016-12-01,kingston upon thames,490878,E09000021,188,918.0,1
2017-01-01,kingston upon thames,487327,E09000021,121,900.0,1
2017-02-01,kingston upon thames,491493,E09000021,141,868.0,1
2017-03-01,kingston upon thames,485291,E09000021,181,1004.0,1
2017-04-01,kingston upon thames,490757,E09000021,133,908.0,1
2017-05-01,kingston upon thames,490578,E09000021,184,979.0,1
2017-06-01,kingston upon thames,498756,E09000021,178,877.0,1
2017-07-01,kingston upon thames,495344,E09000021,196,995.0,1
2017-08-01,kingston upon thames,493796,E09000021,221,969.0,1
2017-09-01,kingston upon thames,497972,E09000021,154,940.0,1
2017-10-01,kingston upon thames,498162,E09000021,156,1037.0,1
2017-11-01,kingston upon thames,492822,E09000021,188,1098.0,1
2017-12-01,kingston upon thames,485525,E09000021,154,914.0,1
2018-01-01,kingston upon thames,489984,E09000021,140,1001.0,1
2018-02-01,kingston upon thames,492696,E09000021,120,907.0,1
2018-03-01,kingston upon thames,494430,E09000021,181,981.0,1
2018-04-01,kingston upon thames,493941,E09000021,128,967.0,1
2018-05-01,kingston upon thames,501516,E09000021,165,992.0,1
2018-06-01,kingston upon thames,511260,E09000021,183,954.0,1
2018-07-01,kingston upon thames,510219,E09000021,180,1095.0,1
2018-08-01,kingston upon thames,505055,E09000021,218,1127.0,1
2018-09-01,kingston upon thames,495582,E09000021,169,1027.0,1
2018-10-01,kingston upon thames,492324,E09000021,227,1191.0,1
2018-11-01,kingston upon thames,491683,E09000021,201,1123.0,1
2018-12-01,kingston upon thames,486401,E09000021,180,1008.0,1
2019-01-01,kingston upon thames,482032,E09000021,153,1051.0,1
2019-02-01,kingston upon thames,475370,E09000021,165,1033.0,1
2019-03-01,kingston upon thames,474890,E09000021,190,1146.0,1
2019-04-01,kingston upon thames,474617,E09000021,142,1146.0,1
2019-05-01,kingston upon thames,473282,E09000021,164,1125.0,1
2019-06-01,kingston upon thames,483930,E09000021,140,1092.0,1
2019-07-01,kingston upon thames,502723,E09000021,200,1200.0,1
2019-08-01,kingston upon thames,507183,E09000021,206,1082.0,1
2019-09-01,kingston upon thames,504567,E09000021,154,1084.0,1
2019-10-01,kingston upon thames,487844,E09000021,197,1070.0,1
2019-11-01,kingston upon thames,490852,E09000021,192,1135.0,1
2019-12-01,kingston upon thames,491386,E09000021,,1052.0,1
2020-01-01,kingston upon thames,483250,E09000021,,1124.0,1
1995-01-01,lambeth,67771,E09000022,227,,1
1995-02-01,lambeth,65382,E09000022,207,,1
1995-03-01,lambeth,66337,E09000022,315,,1
1995-04-01,lambeth,66389,E09000022,288,,1
1995-05-01,lambeth,69035,E09000022,309,,1
1995-06-01,lambeth,68881,E09000022,304,,1
1995-07-01,lambeth,69609,E09000022,324,,1
1995-08-01,lambeth,68840,E09000022,312,,1
1995-09-01,lambeth,70156,E09000022,300,,1
1995-10-01,lambeth,69616,E09000022,272,,1
1995-11-01,lambeth,68054,E09000022,281,,1
1995-12-01,lambeth,67199,E09000022,296,,1
1996-01-01,lambeth,68780,E09000022,234,,1
1996-02-01,lambeth,72306,E09000022,227,,1
1996-03-01,lambeth,71762,E09000022,322,,1
1996-04-01,lambeth,71664,E09000022,307,,1
1996-05-01,lambeth,71386,E09000022,439,,1
1996-06-01,lambeth,73469,E09000022,412,,1
1996-07-01,lambeth,73809,E09000022,489,,1
1996-08-01,lambeth,72820,E09000022,442,,1
1996-09-01,lambeth,72935,E09000022,384,,1
1996-10-01,lambeth,72307,E09000022,455,,1
1996-11-01,lambeth,73356,E09000022,518,,1
1996-12-01,lambeth,74737,E09000022,496,,1
1997-01-01,lambeth,78248,E09000022,400,,1
1997-02-01,lambeth,79064,E09000022,385,,1
1997-03-01,lambeth,79199,E09000022,423,,1
1997-04-01,lambeth,77778,E09000022,469,,1
1997-05-01,lambeth,81000,E09000022,530,,1
1997-06-01,lambeth,85372,E09000022,490,,1
1997-07-01,lambeth,91999,E09000022,651,,1
1997-08-01,lambeth,91972,E09000022,512,,1
1997-09-01,lambeth,92522,E09000022,471,,1
1997-10-01,lambeth,89224,E09000022,536,,1
1997-11-01,lambeth,91413,E09000022,466,,1
1997-12-01,lambeth,93057,E09000022,498,,1
1998-01-01,lambeth,96231,E09000022,371,,1
1998-02-01,lambeth,97302,E09000022,358,,1
1998-03-01,lambeth,96672,E09000022,476,,1
1998-04-01,lambeth,97598,E09000022,456,,1
1998-05-01,lambeth,99378,E09000022,487,,1
1998-06-01,lambeth,104807,E09000022,519,,1
1998-07-01,lambeth,107921,E09000022,625,,1
1998-08-01,lambeth,109637,E09000022,490,,1
1998-09-01,lambeth,108289,E09000022,511,,1
1998-10-01,lambeth,107016,E09000022,435,,1
1998-11-01,lambeth,106182,E09000022,368,,1
1998-12-01,lambeth,107116,E09000022,447,,1
1999-01-01,lambeth,106119,E09000022,322,,1
1999-02-01,lambeth,107158,E09000022,325,,1
1999-03-01,lambeth,106659,E09000022,441,,1
1999-04-01,lambeth,109746,E09000022,461,,1
1999-05-01,lambeth,112374,E09000022,464,,1
1999-06-01,lambeth,112867,E09000022,544,,1
1999-07-01,lambeth,117305,E09000022,686,,1
1999-08-01,lambeth,120470,E09000022,558,,1
1999-09-01,lambeth,125138,E09000022,541,,1
1999-10-01,lambeth,125678,E09000022,546,,1
1999-11-01,lambeth,126668,E09000022,544,,1
1999-12-01,lambeth,129214,E09000022,579,,1
2000-01-01,lambeth,132007,E09000022,413,,1
2000-02-01,lambeth,135770,E09000022,436,,1
2000-03-01,lambeth,136645,E09000022,549,,1
2000-04-01,lambeth,142636,E09000022,501,,1
2000-05-01,lambeth,145228,E09000022,557,,1
2000-06-01,lambeth,149818,E09000022,593,,1
2000-07-01,lambeth,148317,E09000022,547,,1
2000-08-01,lambeth,151419,E09000022,537,,1
2000-09-01,lambeth,154821,E09000022,478,,1
2000-10-01,lambeth,157638,E09000022,428,,1
2000-11-01,lambeth,161435,E09000022,410,,1
2000-12-01,lambeth,160732,E09000022,431,,1
2001-01-01,lambeth,160849,E09000022,419,3839.0,1
2001-02-01,lambeth,155593,E09000022,340,3618.0,1
2001-03-01,lambeth,155945,E09000022,497,3865.0,1
2001-04-01,lambeth,157274,E09000022,459,3777.0,1
2001-05-01,lambeth,164437,E09000022,492,4246.0,1
2001-06-01,lambeth,167111,E09000022,581,4144.0,1
2001-07-01,lambeth,169085,E09000022,623,4498.0,1
2001-08-01,lambeth,169960,E09000022,694,4352.0,1
2001-09-01,lambeth,169825,E09000022,434,4299.0,1
2001-10-01,lambeth,168657,E09000022,490,4701.0,1
2001-11-01,lambeth,167426,E09000022,477,4497.0,1
2001-12-01,lambeth,170055,E09000022,392,3828.0,1
2002-01-01,lambeth,177905,E09000022,340,4299.0,1
2002-02-01,lambeth,178205,E09000022,371,3772.0,1
2002-03-01,lambeth,179062,E09000022,480,4173.0,1
2002-04-01,lambeth,176703,E09000022,495,4082.0,1
2002-05-01,lambeth,181198,E09000022,630,4297.0,1
2002-06-01,lambeth,186023,E09000022,512,3973.0,1
2002-07-01,lambeth,192324,E09000022,664,4231.0,1
2002-08-01,lambeth,200269,E09000022,639,4002.0,1
2002-09-01,lambeth,203606,E09000022,573,4049.0,1
2002-10-01,lambeth,203613,E09000022,576,4335.0,1
2002-11-01,lambeth,201927,E09000022,493,3956.0,1
2002-12-01,lambeth,204576,E09000022,507,3612.0,1
2003-01-01,lambeth,205905,E09000022,413,3853.0,1
2003-02-01,lambeth,207346,E09000022,341,3494.0,1
2003-03-01,lambeth,203618,E09000022,394,3771.0,1
2003-04-01,lambeth,201857,E09000022,306,3587.0,1
2003-05-01,lambeth,197154,E09000022,428,4032.0,1
2003-06-01,lambeth,196732,E09000022,443,3957.0,1
2003-07-01,lambeth,198036,E09000022,518,4146.0,1
2003-08-01,lambeth,203688,E09000022,497,3973.0,1
2003-09-01,lambeth,206706,E09000022,557,3796.0,1
2003-10-01,lambeth,206501,E09000022,549,3950.0,1
2003-11-01,lambeth,206517,E09000022,476,3711.0,1
2003-12-01,lambeth,206467,E09000022,516,3437.0,1
2004-01-01,lambeth,212766,E09000022,409,3658.0,1
2004-02-01,lambeth,211752,E09000022,425,3381.0,1
2004-03-01,lambeth,213243,E09000022,470,3710.0,1
2004-04-01,lambeth,213974,E09000022,552,3441.0,1
2004-05-01,lambeth,216127,E09000022,472,3548.0,1
2004-06-01,lambeth,220817,E09000022,663,3616.0,1
2004-07-01,lambeth,223564,E09000022,656,3734.0,1
2004-08-01,lambeth,230938,E09000022,649,3680.0,1
2004-09-01,lambeth,233753,E09000022,465,3818.0,1
2004-10-01,lambeth,230775,E09000022,442,3451.0,1
